x,y,z
0.49999999999999994,0.7500000000000001,0.3407603858245436
0.49999999999999994,0.8000000000000002,0.3564450028984712
0.5499999999999999,0.8000000000000002,0.3919691959245774
0.49999999999999994,0.8000000000000002,0.3564450028984712
0.5499999999999999,0.8000000000000002,0.3919691959245774
0.5499999999999999,0.7500000000000001,0.374721377084058
0.49999999999999994,0.7500000000000001,0.3407603858245436
0.49999999999999994,0.8000000000000002,0.3564450028984712
0.49999999999999994,0.7500000000000001,0.3407603858245436
0.44999999999999996,0.7500000000000001,0.3067942639944028
0.44999999999999996,0.7000000000000001,0.29037614917491544
0.44999999999999996,0.7500000000000001,0.3067942639944028
0.44999999999999996,0.8000000000000002,0.32091545485079176
0.44999999999999996,0.8500000000000002,0.3323465359120938
0.44999999999999996,0.8000000000000002,0.32091545485079176
0.44999999999999996,0.8500000000000002,0.3323465359120938
0.39999999999999997,0.8500000000000002,0.29624196655443424
0.39999999999999997,0.9000000000000002,0.30374155295577737
0.39999999999999997,0.9500000000000003,0.3083322993056995
0.35,0.9500000000000003,0.2721019152751962
0.35,0.9000000000000002,0.2680506457797892
0.39999999999999997,0.9000000000000002,0.30374155295577737
0.44999999999999996,0.9000000000000002,0.34076018245234085
0.44999999999999996,0.9500000000000003,0.34591049764906406
0.44999999999999996,1.0000000000000002,0.34764495777715443
0.44999999999999996,0.9500000000000002,0.345910497649064
0.44999999999999996,1.0000000000000002,0.34764495777715443
0.44999999999999996,0.9500000000000002,0.345910497649064
0.49999999999999994,0.9500000000000002,0.38420752505985817
0.5499999999999999,0.9500000000000002,0.42249886911582984
0.5499999999999999,1.0000000000000002,0.42461770404045485
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.6,1.1500000000000004,0.44195880633976276
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.6,1.1000000000000003,0.4531425005744288
0.6,1.1500000000000004,0.44195880633976276
0.6,1.1000000000000003,0.4531425005744288
0.6,1.0500000000000003,0.4599877789910909
0.65,1.0500000000000003,0.49581837201881046
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7500000000000001,1.1000000000000003,0.5507357659715462
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.65,1.1000000000000003,0.4884406101706074
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.65,1.2500000000000004,0.43978047939707327
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.65,1.2500000000000004,0.43978047939707327
0.65,1.3000000000000005,0.4162626256265555
0.65,1.3500000000000005,0.3900898347424316
0.65,1.4000000000000006,0.3619360661047349
0.65,1.4500000000000006,0.33248761647089364
0.65,1.4000000000000006,0.3619360661047349
0.65,1.4500000000000006,0.33248761647089364
0.65,1.5000000000000007,0.3024161432253169
0.65,1.4500000000000006,0.33248761647089364
0.6,1.4500000000000006,0.3084382464097025
0.6,1.4000000000000006,0.33576485772788695
0.6,1.3500000000000005,0.3618887946246216
0.6,1.3000000000000005,0.3861737048181522
0.65,1.3000000000000005,0.4162626256265555
0.65,1.3500000000000005,0.3900898347424316
0.6,1.3500000000000005,0.3618887946246216
0.6,1.4000000000000006,0.33576485772788695
0.65,1.4000000000000006,0.3619360661047349
0.6,1.4000000000000006,0.33576485772788695
0.6,1.3500000000000005,0.3618887946246216
0.65,1.3500000000000005,0.3900898347424316
0.65,1.4000000000000006,0.3619360661047349
0.65,1.3500000000000005,0.3900898347424316
0.6,1.3500000000000005,0.3618887946246216
0.6,1.3000000000000005,0.3861737048181522
0.6,1.3500000000000005,0.3618887946246216
0.65,1.3500000000000005,0.3900898347424316
0.6,1.3500000000000005,0.3618887946246216
0.65,1.3500000000000005,0.3900898347424316
0.6,1.3500000000000005,0.3618887946246216
0.65,1.3500000000000005,0.3900898347424316
0.65,1.3000000000000005,0.4162626256265555
0.65,1.2500000000000004,0.43978047939707327
0.65,1.2000000000000004,0.4600100890351223
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.65,1.2000000000000004,0.4600100890351223
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7500000000000001,1.1500000000000004,0.5371478702214454
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7500000000000001,1.1500000000000004,0.5371478702214454
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7500000000000001,1.1500000000000004,0.5371478702214454
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7500000000000001,1.1500000000000004,0.5371478702214454
0.7500000000000001,1.1000000000000003,0.5507357659715462
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7000000000000001,1.0500000000000003,0.52912431507653
0.65,1.0500000000000003,0.49581837201881046
0.6,1.0500000000000003,0.4599877789910909
0.65,1.0500000000000003,0.49581837201881046
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.8000000000000002,1.0500000000000003,0.5848004805104482
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7500000000000001,1.0000000000000002,0.5618498668686562
0.8000000000000002,1.0000000000000002,0.5877259089951359
0.7500000000000001,1.0000000000000002,0.5618498668686562
0.7000000000000001,1.0000000000000002,0.5317729855640149
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7500000000000001,1.0000000000000002,0.5618498668686562
0.7000000000000001,1.0000000000000002,0.5317729855640149
0.7500000000000001,1.0000000000000002,0.5618498668686562
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7500000000000001,1.1500000000000004,0.5371478702214454
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.8000000000000002,1.2000000000000004,0.5425831402549692
0.8000000000000002,1.1500000000000004,0.5618910792796007
0.8500000000000002,1.1500000000000004,0.5819335816160414
0.8500000000000002,1.2000000000000004,0.5619410761680179
0.8500000000000002,1.1500000000000004,0.5819335816160414
0.8500000000000002,1.2000000000000004,0.5619410761680179
0.8500000000000002,1.2500000000000004,0.5372468531892145
0.9000000000000002,1.2500000000000004,0.5508971348318467
0.8500000000000002,1.2500000000000004,0.5372468531892145
0.8000000000000002,1.2500000000000004,0.5187338879311236
0.8500000000000002,1.2500000000000004,0.5372468531892145
0.9000000000000002,1.2500000000000004,0.5508971348318467
0.9500000000000003,1.2500000000000004,0.5592921519839792
0.9000000000000002,1.2500000000000004,0.5508971348318467
0.9000000000000002,1.3000000000000005,0.5214736006734242
0.8500000000000002,1.3000000000000005,0.5085421974005082
0.8000000000000002,1.3000000000000005,0.4910103107002849
0.7500000000000001,1.3000000000000005,0.46937501435058926
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.65,1.2000000000000004,0.4600100890351223
0.6,1.2000000000000004,0.4267642043577287
0.6,1.2500000000000004,0.40799461399403
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.2500000000000004,0.374741775197247
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.39999999999999997,1.3000000000000005,0.25884274968789917
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.44999999999999996,1.3500000000000005,0.27212442664311487
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.5499999999999999,1.3500000000000005,0.3323887244612199
0.5499999999999999,1.4000000000000006,0.3083901884789352
0.6,1.4000000000000006,0.33576485772788695
0.65,1.4000000000000006,0.3619360661047349
0.7000000000000001,1.4000000000000006,0.3862706933877036
0.7000000000000001,1.3500000000000005,0.4163090282815545
0.7000000000000001,1.4000000000000006,0.3862706933877036
0.7500000000000001,1.4000000000000006,0.40814708221602913
0.7500000000000001,1.3500000000000005,0.4398758711088868
0.8000000000000002,1.3500000000000005,0.4601606574372019
0.8000000000000002,1.3000000000000005,0.4910103107002849
0.7500000000000001,1.3000000000000005,0.46937501435058926
0.7000000000000001,1.3000000000000005,0.4442350093994182
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.65,1.2500000000000004,0.43978047939707327
0.65,1.3000000000000005,0.4162626256265555
0.6,1.3000000000000005,0.3861737048181522
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.3500000000000005,0.3323887244612199
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.4000000000000006,0.28043148606946355
0.49999999999999994,1.4500000000000006,0.2575988573753555
0.49999999999999994,1.4000000000000006,0.28043148606946355
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.5499999999999999,1.3500000000000005,0.3323887244612199
0.6,1.3500000000000005,0.3618887946246216
0.65,1.3500000000000005,0.3900898347424316
0.6,1.3500000000000005,0.3618887946246216
0.5499999999999999,1.3500000000000005,0.3323887244612199
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.3500000000000005,0.3323887244612199
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.44999999999999996,1.3500000000000005,0.27212442664311487
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.44999999999999996,1.3500000000000005,0.27212442664311487
0.39999999999999997,1.3500000000000005,0.242558534524814
0.39999999999999997,1.3000000000000005,0.25884274968789917
0.39999999999999997,1.3500000000000005,0.242558534524814
0.44999999999999996,1.3500000000000005,0.27212442664311487
0.39999999999999997,1.3500000000000005,0.242558534524814
0.39999999999999997,1.4000000000000006,0.22503959589972508
0.35,1.4000000000000006,0.19859292861388023
0.39999999999999997,1.4000000000000006,0.22503959589972508
0.39999999999999997,1.3500000000000005,0.242558534524814
0.39999999999999997,1.3000000000000005,0.25884274968789917
0.39999999999999997,1.3500000000000005,0.242558534524814
0.44999999999999996,1.3500000000000005,0.27212442664311487
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.2500000000000004,0.374741775197247
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.44999999999999996,1.2500000000000004,0.3068054587162752
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.44999999999999996,1.2000000000000004,0.32092312481217283
0.44999999999999996,1.2500000000000004,0.3068054587162752
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.5499999999999999,1.2500000000000004,0.374741775197247
0.6,1.2500000000000004,0.40799461399403
0.65,1.2500000000000004,0.43978047939707327
0.65,1.3000000000000005,0.4162626256265555
0.7000000000000001,1.3000000000000005,0.4442350093994182
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.7000000000000001,1.3000000000000005,0.4442350093994182
0.7500000000000001,1.3000000000000005,0.46937501435058926
0.8000000000000002,1.3000000000000005,0.4910103107002849
0.8500000000000002,1.3000000000000005,0.5085421974005082
0.8000000000000002,1.3000000000000005,0.4910103107002849
0.8500000000000002,1.3000000000000005,0.5085421974005082
0.8500000000000002,1.3500000000000005,0.4766026942352396
0.8500000000000002,1.3000000000000005,0.5085421974005082
0.8500000000000002,1.2500000000000004,0.5372468531892145
0.8000000000000002,1.2500000000000004,0.5187338879311236
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.65,1.2500000000000004,0.43978047939707327
0.6,1.2500000000000004,0.40799461399403
0.6,1.3000000000000005,0.3861737048181522
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.6,1.3000000000000005,0.3861737048181522
0.6,1.2500000000000004,0.40799461399403
0.6,1.3000000000000005,0.3861737048181522
0.65,1.3000000000000005,0.4162626256265555
0.6,1.3000000000000005,0.3861737048181522
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.6,1.3000000000000005,0.3861737048181522
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.3500000000000005,0.30225763556056306
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.44999999999999996,1.3000000000000005,0.2903921184098441
0.49999999999999994,1.3000000000000005,0.32254622004166966
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.44999999999999996,1.1500000000000004,0.3323515830831636
0.44999999999999996,1.2000000000000004,0.32092312481217283
0.49999999999999994,1.2000000000000004,0.3564554081598528
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.44999999999999996,1.2500000000000004,0.3068054587162752
0.49999999999999994,1.2500000000000004,0.34077557286413757
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.6,1.2000000000000004,0.4267642043577287
0.6,1.1500000000000004,0.44195880633976276
0.6,1.1000000000000003,0.4531425005744288
0.6,1.0500000000000003,0.4599877789910909
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.49999999999999994,1.1500000000000004,0.3691485424369269
0.49999999999999994,1.1000000000000003,0.3784910368619295
0.44999999999999996,1.1000000000000003,0.3407632271781152
0.39999999999999997,1.1000000000000003,0.30374377496277266
0.39999999999999997,1.0500000000000003,0.30833334252370664
0.44999999999999996,1.0500000000000003,0.34591192712825164
0.49999999999999994,1.0500000000000003,0.3842094643270654
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.0000000000000002,0.42461770404045485
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.5499999999999999,1.1000000000000003,0.41621353803945066
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.6,1.2000000000000004,0.4267642043577287
0.6,1.2500000000000004,0.40799461399403
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.2500000000000004,0.374741775197247
0.6,1.2500000000000004,0.40799461399403
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.3000000000000005,0.35469719712060965
0.5499999999999999,1.2500000000000004,0.374741775197247
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.6,1.2000000000000004,0.4267642043577287
0.6,1.1500000000000004,0.44195880633976276
0.6,1.2000000000000004,0.4267642043577287
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.5499999999999999,1.2000000000000004,0.3919831715054082
0.5499999999999999,1.1500000000000004,0.40594052357758525
0.6,1.1500000000000004,0.44195880633976276
0.65,1.1500000000000004,0.4763868059916992
0.65,1.1000000000000003,0.4884406101706074
0.65,1.1500000000000004,0.4763868059916992
0.65,1.1000000000000003,0.4884406101706074
0.65,1.1500000000000004,0.4763868059916992
0.65,1.1000000000000003,0.4884406101706074
0.65,1.0500000000000003,0.49581837201881046
0.65,1.0000000000000002,0.498300928285177
0.6,1.0000000000000002,0.4622913933162519
0.5499999999999999,1.0000000000000002,0.42461770404045485
0.5499999999999999,1.0500000000000003,0.4225014737967324
0.6,1.0500000000000003,0.4599877789910909
0.6,1.1000000000000003,0.4531425005744288
0.6,1.1500000000000004,0.44195880633976276
0.65,1.1500000000000004,0.4763868059916992
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.65,1.1500000000000004,0.4763868059916992
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.65,1.1500000000000004,0.4763868059916992
0.7000000000000001,1.1500000000000004,0.5083897629214649
0.7000000000000001,1.2000000000000004,0.4909148691143438
0.7500000000000001,1.2000000000000004,0.5186870368796302
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.8000000000000002,1.2500000000000004,0.5187338879311236
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7500000000000001,1.3000000000000005,0.46937501435058926
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.7000000000000001,1.2500000000000004,0.46932901027439605
0.7500000000000001,1.2500000000000004,0.4958836731048118
0.8000000000000002,1.2500000000000004,0.5187338879311236
0.8000000000000002,1.2000000000000004,0.5425831402549692
0.8000000000000002,1.1500000000000004,0.5618910792796007
0.8000000000000002,1.1000000000000003,0.5761025574454898
0.8000000000000002,1.0500000000000003,0.5848004805104482
0.7500000000000001,1.0500000000000003,0.5590522208718525
0.7000000000000001,1.0500000000000003,0.52912431507653
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.65,1.1000000000000003,0.4884406101706074
0.7000000000000001,1.1000000000000003,0.5212519097077304
0.7000000000000001,1.0500000000000003,0.52912431507653
0.65,1.0500000000000003,0.49581837201881046
